address,eth_balance
0xa47a5e77884c599b4053f52db7c4df0db23718de,0
0x72bafc0ceeb3951749faec975d994a523cc4000f,0
0xc7dc71c60b8cea41f3f419ccf3229e319704b6a6,0
0xc4e32e7540e64d813c5aa4d31e6100642543d196,0
0x607d65f790dfbb29a86143ba7fc7e11f4c4d8f45,0
0xc227a5b1c77c4e6d05e6b69184e9716b73926c99,0
0x0c395d7bf29ad89a75c875f2bab349313971fff0,0
0xdff31f391c6c1a7539f8b3ad1adf17a655403e41,0
0xffdc2073395b68ce342efa11e0e4caa20ae03eb5,0
0x27272803ac254d7688c92c0815bac22a480ed818,0
0x000000000000000000000000000000000003cdd7,0
0x2aeae26fab55a9283f496e3a6057103d0ea36cd6,0
0x0dc8139d667e8b8d2e75d2f311564755ec5faff6,0
0x5a678f64c0e80f95377ed1ee014731005e9eadfb,0
0xc873a7db90dc15a17942863d9fdbb16fe67a94f7,0
0x90278638e648e29c654e7f6d3d6ce85b532e24ce,0
0xe4b787cd79f6df99648f86d9db94da4231857b67,0
0x00359f8a7d2b993a11270994df61c1bd9f90668a,0
0x3bd55d4c29fbe8a86f4752a2fe4d009257a98b37,0
0xa232d26b124b71aaf4268460bff48c4d77b64021,0
0xde5c8a66e1824308921e12606d56df655582966e,0
0xd21cefbe0a3ed764a48595046f1259b655b96513,0
0x29441a0f1badba0fd7e6381d9fadf8b727128836,0
0xe0694c182689d9b146ed233178a735578a8c1af0,0
0x61cbb323004d90acf913da4fc8bceb86fee18072,0
0x8abb9757275d6e9cc9a1573c02400820fc3ff5f6,0
0xa546647c836cad66ad016400209f21ac544805c2,0
0x266d79789ce5bdc81c1f6dfb623883fd6ec5a758,0
0xdf3e2b1966bbc1f9bbf317661e2e98876367d9c1,0
0x98b7a9c116d63290f75772a8338d7e0dc874a3e5,0
0xaacf16f1dd1d5e307835ca92a17c2e55878c1afa,0
0x7fa785751c8c694658af8c4417ce397fb6ada596,0
0x81559ff1fc5aae6f1515852373825af0a8454825,0
0x62c55d6d4326f4dca87181120b2837fbacde3863,0
0x908bf51278aa96fa93f39de8389274e20b192e44,0
0x7cb75805746af8f6af862194c9a8b3d3a3dab7c3,0
0x22f9bcfb9a1d2ebb095f3c6e6898d241a756de92,0
0x0b5dcd4b1dfe4a8743f67ff2e78fee1c09c31445,0
0x51e3e3c657423de3fd5952e45989e11e3baa4598,0
0xb57d32cca214f88c3c11ed843fabe4429cb5a16d,0
0x3c2a28740a6ea72f0ad626b04427d1d0a0054e1d,0
0xe811022f81f504a7bf9652d1316a2e5d68a9d286,0
0xaff24a56ef1b37a9dc95263d9d1c220d4c109985,0
0x6f871e634119679bdb6ce03af884de5a1dc7d7e3,0
0x4ae4003dd66b1e23901bd8384f640ea77ea3a4d0,0
0x5415d871d4bb934cddf5b8b233c8aaccdb3d6dbb,0
0x1d619a4cf574ea873b725d0731a11b80ca979bd2,0
0xad94d41c2adc7b7c5752b91b278bcaf986cd6a2f,0
0x76cd39b42850f49a4ab524f46f44d3a0829a8c3c,0
